Type of Repo,Repo Name,Repo GiniIndex,File GiniIndex,Class GiniIndex,Method GiniIndex,File GiniIndex Info,File GiniIndex Error,File GiniIndex Warning,File GiniIndex Debug,File GiniIndex Trace,File GiniIndex Fatal,Class GiniIndex Info,Class GiniIndex Error,Class GiniIndex Warning,Class GiniIndex Debug,Class GiniIndex Trace,Class GiniIndex Fatal,Method GiniIndex Info,Method GiniIndex Error,Method GiniIndex Warning,Method GiniIndex Debug,Method GiniIndex Trace,Method GiniIndex Fatal
DataScience,progressive_growing_of_gans_tensorflow,0.785321128,0.368157901,0.608955241,0.390318974,0.576470599,0.799999968,0.799999988,,0.799999988,,0.72,,,,,,0.564948465,0.799999968,0.799999988,,,
DataScience,data-science-ipython-notebooks,0.768749989,0.752297859,0.921140311,0.814673391,0.739034129,,0.972973016,,,,0.957528925,,0.972973016,,,,0.855405444,,0.972973016,,,
DataScience,rnn-nlu,0.753846181,0.531942286,,0.590068163,0.600000022,,,,,,,,,,,,0.62608697,,,,,
DataScience,human-motion-prediction,0.799999983,0.686514213,0.729166645,0.745696399,0.648148148,,,,,,0.700000017,,,,,,0.648148148,,,,,
DataScience,mlxtend,0.62,0.92430225,0.951571623,0.925732313,0.925090619,0.987783644,0.994764388,,,,0.954188528,0.987783644,0.994764388,,,,0.916649186,0.987783644,,,,
DataScience,web-traffic-forecasting,0.597333333,0.564036182,0.768253945,0.592057786,0.672,,,,,,0.745038146,,,,,,0.739822996,,,,,
DataScience,pyrallel,0.799999988,0.800000011,0.799999988,0.80000003,0.799999988,,,,,,0.799999988,,,,,,0.799999988,,,,,
DataScience,TensorFlow-Course,0.794594584,0.4645355,0.794871791,0.554854951,0.331360947,,,,,,0.923076889,,,,,,0.923076889,,,,,
DataScience,ChatLearner,0.678947377,0.627038878,0.725000037,0.688750742,0.635384607,0.961538426,,,,,0.777389305,0.961538426,,,,,0.64285713,0.961538426,,,,
DataScience,UCR_Time_Series_Classification_Deep_Learning_Baseline,0.799999988,0.413922557,,0.375,0.433333333,,,,,,,,,,,,0.5,,,,,
DataScience,depression-detect,0.781818165,0.735574374,,0.722222275,0.799999983,,,,,,,,,,,,0.814285728,,,,,
DataScience,text_classification,0.785761944,0.396190305,0.799091374,0.503578395,0.526195585,,,,,,0.811621941,,,,,,0.767668972,,,,,
DataScience,keras-transfer-learning-for-oxford102,0.764444444,0.620075842,0.933333319,0.82509876,0.682170569,,,,0.866666621,,0.933333319,,,,,,0.763636347,,,,0.933333285,
DataScience,libsdae-autoencoder-tensorflow,0.799999988,0.75,0.75,0.75,0.75,,,,,,0.75,,,,,,0.75,,,,,
DataScience,kfkd-tutorial,0.799999968,,,,,,,,,,,,,,,,,,,,,
DataScience,NLP-Cube,0.616961147,0.600101895,0.832257471,0.840569069,0.799483328,0.952380926,0.928571423,,,,0.863198731,0.952380926,0.942857138,,,,0.834817828,0.952380926,0.942857138,,,
DataScience,haipproxy,0.7179487,0.784388903,0.866931436,0.849461397,0.783400795,,,,,,0.815789488,,,,,,0.812280673,,,,,
DataScience,batch-ppo,0.599999991,0.948800959,0.965517222,0.949885102,0.965517245,,,,0.965517245,,,,,,0.965517245,,,,,,0.965517245,
DataScience,kaggle_Microsoft_Malware,0.777011511,0.427057735,,0.707900807,0.520761246,,,,,,,,,,,,0.858561238,,,,,
DataScience,deepdist,0.799999988,0.556455656,0.799999968,0.715789483,0.67499999,,,,,,0.799999968,,,,,,0.66666664,,,,,
DataScience,RecQ,0.799999975,0.570879081,0.639464209,0.616241107,0.632154006,0.967741964,,,,,0.634433603,0.983870997,,,,,0.658469935,0.967741964,,,,
DataScience,compression,0.74838712,0.891786519,0.922585325,0.917153871,0.888045507,,,,,,0.980392122,,,,,,0.877619974,,,,,
DataScience,chainercv,0.773333333,0.969290543,0.993306528,0.978398628,0.973132526,,,,,,0.995134373,,,,,,0.978517337,,,,,
DataScience,GAN-tensorflow,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,DQN-tensorflow,0.800000014,0.741491937,0.777777772,0.601698615,0.65079364,,,,,,0.777777772,,,,,,0.632478644,,,,,
DataScience,dvc,0.581355923,0.888821091,0.789604642,0.777218678,0.735965204,,,,0.994400022,,0.940682901,,,,0.995999953,,0.923128681,,,,0.994400022,
DataScience,tensorflow-ocr,0.789285728,0.440289374,0.873256939,0.519900349,0.680873169,0.961538426,,,,,0.912438634,0.961538426,,,,,0.75121716,0.961538426,,,,
DataScience,TF-recomm,0.799999968,0.5,,0.5,0.5,,,,,,,,,,,,0.5,,,,,
DataScience,honk,0.741666637,0.702248771,0.731052641,0.720814999,0.666666682,,,,,,0.82222219,,,,,,0.679148938,,,,,
DataScience,vehicle_counting_tensorflow,0.595,0.941269538,0.96846822,0.939922405,0.928599077,,0.992647055,,,,0.975778547,,,,,,0.944432747,,0.993872524,,,
DataScience,Mimick,0.534939747,0.396804897,0.776086922,0.550404728,0.649397575,,,,,,0.8333333,,,,,,0.605882336,,,,,
DataScience,keras-squeezenet,,,,,,,,,,,,,,,,,,,,,,
DataScience,voxnet,0.586666667,0.744209784,0.93498449,0.817596815,0.734502916,,,,,,0.912280738,,,,,,0.828947362,,,,,
DataScience,ntm,0.777777798,0.723460015,0.872727247,0.705454552,0.737373742,,,,,,0.909090882,,,,,,0.751515146,,,,,
DataScience,Stock-Price-Prediction-LSTM,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,dask-ml,0.800000029,0.927061589,0.91401126,0.905440422,0.871794879,,,,,,0.986666643,,,,,,0.966666643,,,,,
DataScience,MemN2N,0.799999968,,,,,,,,,,,,,,,,,,,,,
DataScience,DeepLearningBook,0.800000032,0.671702368,0.715686295,0.797651953,0.712962963,0.833333308,,,,,0.833333308,0.833333308,,,,,0.835714263,0.833333308,,,,
DataScience,keras-extra,,,,,,,,,,,,,,,,,,,,,,
DataScience,Make_a_neural_network,0.799999968,,,,,,,,,,,,,,,,,,,,,
DataScience,voxelnet,0.730434798,0.799192959,0.933333319,0.910052873,0.80000001,0.933333285,,,,,0.933333319,,,,,,0.874999954,0.933333285,,,,
DataScience,zh-NER-TF,0.652631587,0.503193867,0.75,0.477810636,0.386363636,,,,,,0.75,,,,,,0.386363636,,,,,
DataScience,thinc,0.657142868,0.928850897,0.938247618,0.944805157,0.918457652,,,,,,0.959292039,,,,,,0.926253691,,,,,
DataScience,TensorFlowLaboratory,0.769230797,0.528155884,,0.508064538,0.557692308,,,,,,,,,,,,0.583333333,,,,,
DataScience,nn-transfer,0.799999968,0.845255039,0.909090882,0.848484823,0.848484823,,,,,,,,,,,,0.909090882,,,,,
DataScience,cifar-10-cnn,0.794666667,0.391220395,0.956521765,0.405421179,0.491594212,,,,,,,,,,,,0.894409918,,,,,
DataScience,keras-spp,0.799999968,0.61511852,,,0.571428566,,,,,,,,,,,,,,,,,
DataScience,gconvRNN,0.80000001,0.583780742,0.60000001,0.634319534,0.524999992,,,,,,0.566666644,,,,,,0.584615406,,,,,
DataScience,generative-compression,0.800000025,0.386412714,0.515151504,0.591044409,0.373563206,,,,,,0.515151504,,,,,,0.357142869,,,,,
DataScience,DialogStateTracking,0.763636347,0.579148018,0.590909078,0.594599712,0.590909078,,,,,,0.77083331,,,,,,0.700980412,,,,,
DataScience,scikit-survival,0.606896532,0.979631166,0.968006525,0.941743961,0.932986349,,,,,,0.981132061,,,,,,0.953326738,,,,,
DataScience,keras-vggface,,,,,,,,,,,,,,,,,,,,,,
DataScience,theano-rnn,0.64999999,0.276287956,0.535714286,0.380331781,0.4375,,,,,,0.75,,,,,,0.75,,,,,
DataScience,nlpnet,0.577777768,0.75854361,0.85958902,0.788489855,0.772222209,,,,,,0.87,,,,,,0.780555576,,,,,
DataScience,GAN-Sandbox,0.799999988,0,,0,0,,,,,,,,,,,,0,,,,,
DataScience,tensorflow_object_counting_api,0.699401166,0.790431512,0.868671853,0.770129158,0.753647574,,0.940909063,,,,0.936983471,,,,,,0.826324745,,0.965909062,,,
DataScience,mtcnn-caffe,0.65185184,0.484258271,0.899999964,0.747516525,0.569387744,,,,,,0.899999984,,,,,,0.878947398,,,,,
DataScience,lstm-anomaly-detect,0.8,,,,,,,,,,,,,,,,,,,,,
DataScience,FaceRecognition,0.800000029,,,,,,,,,,,,,,,,,,,,,
DataScience,DataMiningCompetitionFirstPrize,0.683333364,0.670230776,,0.84352303,0.613640979,0.972677576,,,,,,,,,,,0.932084314,,,,,
DataScience,Deep-Learning,0.752380987,0.635191043,0.611180126,0.623811717,0.562111788,,,,,,0.841897224,,,,,,0.79633869,,,,,
DataScience,pytorch2caffe,0.80000001,0.58102966,,0.509803912,0.509803936,,,,,,,,,,,,0.522522536,,,,,
DataScience,pynetbuilder,0.784,0.72345288,,0.822727255,0.742,,,,,,,,,,,,0.841666633,,,,,
DataScience,pymc-learn,0.799999988,0.839695186,0.797727297,0.793478242,0.871874987,,,,,,0.871874987,,,,,,0.871874987,,,,,
DataScience,TI-pooling,0.799999968,0.5,0.5,0.5,0.5,,,,,,0.5,,,,,,0.5,,,,,
DataScience,quick-nlp,0.652631587,0.941968371,0.95791,0.945073326,0.941410154,,,,,,0.968553445,,,,,,0.93920334,,,,,
DataScience,ResNetCAM-keras,,,,,,,,,,,,,,,,,,,,,,
DataScience,CosFace,0.76,0.548479879,0.833333353,0.745360367,0.616666681,,,,,,,,,,,,0.598039232,,,,,
DataScience,GrouPy,0.800000014,0.895815365,,0.917499962,0.909523806,,,,,,,,,,,,0.909523806,,,,,
DataScience,FastPhotoStyle,0.769230797,0.724556221,0.826446281,0.772027927,0.727272761,,,,,,,,,,,,0.831168845,,,,,
DataScience,ssd-tensorflow,0.787368421,0.722437616,0.923076889,0.781027299,0.772727264,,,,,,,,,,,,0.782205742,,,,,
DataScience,guacamole,0.499999993,0.649805438,0.813223926,0.637265108,0.651603499,0.861904789,,,,,0.886243371,0.928571441,,,,,0.707792202,0.87755102,,,,
DataScience,tensorflow-deeplab-v3,0.666666684,0.704026979,,0.662473777,0.691358025,,,,,,,,,,,,0.777777741,,,,,
DataScience,dlwithtf,0.79365077,0.571444143,0.906432782,0.821413847,0.43274854,,,,,,0.947368414,,,,,,0.805668001,,,,,
DataScience,flair,0.552631586,0.906268673,0.764769664,0.711763261,0.721205067,,,0.980392122,,,0.839990336,,,,,,0.845588194,,,0.980392122,,
DataScience,luigi,0.474366197,0.700976595,0.721882029,0.726917099,0.699626072,0.993617053,,0.987234012,0.992097234,,0.837843717,0.994528845,,0.989125279,0.994042585,,0.834773963,0.995744712,,0.989125279,0.992097234,
DataScience,caffe-model,0.742857156,0.835022039,0.933333285,0.78947367,0.826666642,,,,,,0.933333285,,,,,,0.866666621,,,,,
DataScience,tf-agent,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,Keras-GAN-Animeface-Character,0.8,0.726840816,,0.709677443,0.613333333,,,,,,,,,,,,0.628571439,,,,,
DataScience,audio-super-res,0.8,0.641093394,0.773148125,0.742918347,0.569958848,,,,,,0.805555517,,,,,,0.655555571,,,,,
DataScience,mxnet-ssd,0.642857154,0.755753214,0.939024425,0.794602747,0.807926859,0.975609792,,,,,0.930442599,0.975609792,,,,,0.844599283,,,,,
DataScience,tensorflow-plot,0.707692334,0.738291406,0.799999988,0.735353485,0.733333322,0.933333285,,,,,0.799999988,0.933333285,,,,,0.759999977,0.933333285,,,,
DataScience,skll,0.489108892,0.707086751,0.951554303,0.747892188,0.712216689,0.977777754,,,,,0.94650202,,,,,,0.738409509,0.977777754,,,,
DataScience,TensorFlow-ENet,0.799999968,0.769662912,,0.749999978,0.700000017,,,,,,,,,,,,0.833333308,,,,,
DataScience,Deep-Lyrics,0.7,0.316631948,0.571428566,0.552071225,0.371428563,,,,,,0.571428566,,,,,,0.438095252,,,,,
DataScience,seizure-detection,0.760975627,0.643107879,0.825974009,0.683626265,0.727272723,,,,,,0.909090882,,,,,,0.754716954,,,,,
DataScience,neuralcoref,0.746443527,0.539702649,0.777685984,0.561395984,0.683073229,0.928571387,,,,,0.788985858,0.928571387,,,,,0.689093097,0.928571387,,,,
DataScience,terngrad,0.739822996,0.872811998,0.922312071,0.87173285,0.859408025,,0.980620106,,,,0.952593933,,,,,,0.862263291,,0.97674419,,,
DataScience,wechat_callback,0.64,0,0,0,0,,,,0,,0,,,,0,,0,,,,0,
DataScience,PyMLProjects,0.783098602,0.792770925,0.909090899,0.711642894,0.295857988,,,,,,0.923076889,,,,,,0.892307676,,,,,
DataScience,AutoPortraitMatting,0.765217407,0.50553913,,0.66178521,0.528985518,,,,,,,,,,,,0.486666685,,,,,
DataScience,deep-learning-from-scratch,0.799999988,0.77879844,0.958333326,0.83077896,0.678240736,,,,,,0.966666698,,,,,,0.944444437,,,,,
DataScience,Keras-ResNeXt,0.799999968,0.333333343,,,0.333333333,,,,,,,,,,,,,,,,,
DataScience,fast-neural-style,0.69999999,0.615175652,,0.650602372,0.449999993,,,,,,,,,,,,0.533333312,,,,,
DataScience,evolving-simple-organisms,0.799999988,0,0,0,0,,,,,,,,,,,,0,,,,,
DataScience,tensorflow-cnn-finetune,0.613333333,0.666666667,,0.666666667,0.666666667,,,,,,,,,,,,0.666666667,,,,,
DataScience,PeerRead,0.64615387,0.617338817,0.829670352,0.744894506,0.711538481,,,,,,0.806122449,,,,,,0.736607136,,,,,
DataScience,keras-attention-mechanism,0.799999988,0.723595502,0.69999999,0.676923074,0.69999999,,,,,,,,,,,,0.66666664,,,,,
DataScience,stochastic_depth_keras,0.799999968,,,,,,,,,,,,,,,,,,,,,
DataScience,sklearn_scipy2013,0.744827562,0.724764599,0.947368459,0.843170474,0.745916506,,,,,,0.947368414,,,,,,0.863157892,,,,,
DataScience,pmdarima,0.710588235,0.938223988,0.980828685,0.929847235,0.847665867,0.983164954,,,0.969696941,,0.982323233,,,,,,0.940656567,0.989898991,,,0.974747476,
DataScience,brian2,0.580357153,0.937646943,0.973090638,0.960516646,0.896299388,0.988328626,,,0.991596588,,0.983893543,0.989495748,,,0.995798305,,0.964959562,0.994597835,,,0.992997185,
DataScience,Progressive_GANs,0.764,0.624033176,0.684466013,0.731190254,0.692419825,,0.928571387,,0.928571387,,0.828571409,,,,,,0.677777799,,0.928571387,,,
DataScience,BEGAN,0.72,0.836587928,0.857142819,0.789115703,0.799999981,,,,,,,,,,,,0.785714251,,,,,
DataScience,bat-country,0.66666664,0.737113363,0.833333308,0.833333302,0.722222222,,,,,,0.833333308,,,,,,0.833333308,,,,,
DataScience,chatbot-rnn,0.771428585,0.392907223,0.57,0.366554308,0.369047619,0.75,,,,,0.720588235,,,,,,0.328947368,0.75,,,,
DataScience,poeai,0.73939395,0.559224136,0.724489796,0.567140191,0.714285714,,,,0.799999981,,0.770186311,,,,0.857142819,,0.720000007,,,,0.761904754,
DataScience,open-solution-data-science-bowl-2018,0.68,0.924242409,0.941441429,0.934188084,0.933333289,,,,,,0.944444437,,,,,,0.932748515,,,,,
DataScience,neural-network-genetic-algorithm,0.799999983,0.342572845,0.75,0.420212801,0.431818182,,,,,,0.75,,,,,,0.5,,,,,
DataScience,YOLOv3-tensorflow,0.713252996,0.545780606,0.942307727,0.558727126,0.508536597,0.949999986,,,,,0.94,,,,,,0.65312499,0.949999986,,,,
DataScience,loss-landscape,0.605,0.710470131,0.947368387,0.879470539,0.744078921,,,,,,,,,,,,0.810003752,,,,,
DataScience,deep-learning-benchmark,0.763636347,0.648190619,0.819875832,0.655844175,0.701298716,,,,,,0.813186836,,,,,,0.809523801,,,,,
DataScience,image-compression-cnn,0.80000001,0.626073691,0.888888882,0.657859995,0.502923964,,,,,,0.888888882,,,,,,0.641975309,,,,,
DataScience,encore.ai,0.696296284,0.588282421,0.876923061,0.769412865,0.568047337,,,,,,0.871794849,,,,,,0.738461544,,,,,
DataScience,datamining,0.800000021,0.568398817,,0.564220154,0.351851852,,,,,,,,,,,,0.722222222,,,,,
DataScience,GraphGAN,0.800000021,0.833333333,0.833333333,0.833333333,0.833333333,,,,,,0.833333333,,,,,,0.833333308,,,,,
DataScience,skorch,0.782608712,0.883374648,0.925962499,0.902970648,0.850505049,,,,,,0.914814767,,,,,,0.876388868,,,,,
DataScience,self_drive,0.777142857,0.434115733,0.787301612,0.454562014,0.480725624,0.857142819,,,,,0.816326531,,,,,,0.532212895,,,,,
DataScience,scalable_agent,0.799999988,0.875,0.875,0.875,0.875,,,,,,0.875,,,,,,0.875,,,,,
DataScience,attention-over-attention,0.755555576,0.292000021,,0.099999989,0.3,,0.5,,,,,,,,,,0.071428571,,0.5,,,
DataScience,deep-ctr,0.708333305,0.445897211,0.775510198,0.414897475,0.241758248,0.714285682,,,,,0.857142819,,,,,,0.428571434,0.714285682,,,,
DataScience,product-nets,0.800000017,0.23142067,0.5,0.02941176,0.071428571,,,,,,0.5,,,,,,0.1,,,,,
DataScience,milk,0.472727262,0.948672899,0.971721314,0.968178979,0.943164328,0.989247313,,,0.978494625,,0.989247313,,,,0.978494625,,0.963440844,,,,0.978494625,
DataScience,R-net,0.726315799,0.489660424,0.705882353,0.530626113,0.64527027,,,,,,0.825,,,,,,0.681818182,,,,,
DataScience,handwriting-generation,0.800000021,0.543994985,0.75,0.527777771,0.416666667,,,,,,,,,,,,0.416666667,,,,,
DataScience,tensorflow_end2end_speech_recognition,0.791248422,0.814646742,0.911558325,0.763802752,0.811687281,,,,,,0.962175469,,,,,,0.890014403,,,,,
DataScience,Adversarial_Video_Generation,0.800000029,0.743010128,0.809523846,0.710752674,0.728,0.899999987,,,,,0.792307721,,,,,,0.752173929,0.899999987,,,,
DataScience,nnabla,0.638787879,0.958173066,0.979553062,0.956813052,0.941157726,0.995783278,0.998338894,,0.997231428,,0.987358534,0.997785138,,,0.998338894,,0.958023383,0.995293443,0.998338847,,0.997231428,
DataScience,pcam,0.799999988,0,,0,0,,,,,,,,,,,,,,,,,
DataScience,words2map,,,,,,,,,,,,,,,,,,,,,,
DataScience,hyperface,0.8,0.58183862,0.830449827,0.548952827,0.418685121,,,,,,,,,,,,,,,,,
DataScience,seq2seq,,,,,,,,,,,,,,,,,,,,,,
DataScience,deepvoice3_pytorch,0.734065903,0.700303405,0.953058393,0.737275164,0.780712526,0.945945923,,0.972972949,,,0.945945923,,,,,,0.836756739,0.972972949,,,,
DataScience,D-GEX,0.612903245,0.489879059,,0.594117642,0.594117642,,,,,,,,,,,,0.594117642,,,,,
DataScience,Wordbatch,0.8,0.642258636,0.695175466,0.780922077,0.637320591,,,,,,0.663615543,,,,,,0.627819557,,,,,
DataScience,django-anymail,0.539130446,0.909906106,0.924179148,0.922097205,0.885311899,,0.985915511,,0.985915511,,0.885311899,,0.985915511,,,,0.884763119,,0.985915511,,,
DataScience,enet-keras,0.800000011,0.664713416,0.891079938,0.609605562,0.642957755,,,,,,0.825609775,,,,,,0.656557387,,,,,
DataScience,Caffe-Python-Tutorial,0.763636347,0.384262477,,0.398780595,0.518272431,,,,,,,,,,,,0.655462176,,,,,
DataScience,sequence_gan,0.723809557,0.25921937,0.476190492,0.25083105,0.181818178,,,,,,0.666666647,,,,,,0.266666667,,,,,
DataScience,qlearning4k,0.799999968,0.875,0.875,0.875,0.875,,,,,,0.875,,,,,,0.875,,,,,
DataScience,WaterNet,0.714285726,0.484668312,,0.463376594,0.459183673,,,,,,,,,,,,0.465608457,,,,,
DataScience,char-rnn-cn,0.622222239,0.052825549,0.055555542,0.055555548,0.055555556,,,,,,0,,,,,,0.071428571,,,,,
DataScience,hdDeepLearningStudy,0.799999968,0,0,0,0,,,,,,,,,,,,,,,,,
DataScience,coursera-ml-py,0.800000019,0.765662872,,0.891575221,0.799093169,,,,,,,,,,,,0.945386097,,,,,
DataScience,t3f,0.800000029,0.973072122,,0.96534018,0.975609792,,0.951219548,,,,,,,,,,0.951219548,,0.951219548,,,
DataScience,deepstock,0.8,0.799999988,,,0.799999988,,,,,,,,,,,,,,,,,
DataScience,DeepHeart,0.799999968,0.580684574,0.606060593,0.599999974,0.555555556,,,,,,0.555555556,,,,,,0.533333346,,,,,
DataScience,cnn-rtlsdr,0.800000014,0.597110246,,0.58947363,0.499999993,,,,,,,,,,,,,,,,,
DataScience,Deep-Learning-21-Examples,0.637101449,0.835054814,0.949960339,0.834820338,0.840839789,0.997167152,0.988668569,,0.997167152,,0.978061813,0.997167152,,,0.997167152,,0.901718579,0.997167152,0.994334291,,0.997167152,
DataScience,StocksProject,0.766153846,0.663644325,0.956521721,0.825442649,0.701963515,,,,,,0.956521721,,,,,,0.837235252,,,,,
DataScience,pydlt,0.442105269,0.821141612,0.906015049,0.792584663,0.76917293,,0.947368414,,,,0.929149781,,0.947368414,,,,0.752971149,,0.947368414,,,
DataScience,SpikeFlow,0.72,0.551439266,,0.667094842,0.525925938,,,,,,,,,,,,0.589371975,,,,,
DataScience,yolo-tf,0.499999993,0.843329988,,0.871428627,0.880952372,0.928571387,,,,,,,,,,,0.821428535,0.928571387,,,,
DataScience,MTCNN-Tensorflow,0.699441356,0.594854808,0.903703688,0.690892371,0.616806714,0.914285689,,,,,0.926190451,,,,,,0.762561567,0.914285689,,,,
DataScience,ML-in-Action-Code-and-Note,0.782857143,0.559251123,0.93452381,0.611427211,0.614285698,,,,,,0.958333305,,,,,,0.677884591,,,,,
DataScience,visual-analogy-tensorflow,0.799999988,0.695851557,0.612244898,0.522248276,0.499999978,,,,,,0.612244898,,,,,,0.499999978,,,,,
DataScience,own_data_cnn_implementation_keras,0.790588235,0,,0,0,,,,,,,,,,,,0,,,,,
DataScience,sparkit-learn,0.799999968,0.954826258,0.972972949,0.949806859,0.954954998,,,,,,0.972972949,,,,,,0.954954998,,,,,
DataScience,Mozi,0.5128205,0.791278162,0.855294061,0.764430391,0.72582619,0.97674419,,,,,0.924031041,0.97674419,,,,,0.841437623,0.97674419,,,,
DataScience,spark-knn-recommender,0.799999988,0.795711971,,0.798076942,0.75,,,,,,,,,,,,,,,,,
DataScience,FirstContactWithTensorFlow,0.74,0.386900114,0.909090882,0.738292011,0.354066981,,,,0.909090882,,,,,,,,0.909090882,,,,,
DataScience,nnet-ts,0.8,0.5,0.5,0.5,0.5,,,,,,0.5,,,,,,0.5,,,,,
DataScience,ImageSimilarityUsingCntk,0.784415604,0.343699148,0.900000011,0.836363589,0.388571429,,0.799999988,,,,0.899999987,,,,,,0.852380991,,0.899999987,,,
DataScience,vehicle-detection,0.799999978,0.515591078,0.8,0.496020565,0.6352941,,,,,,0.8,,,,,,0.72,,,,,
DataScience,alpha_zero_othello,0.791489394,0.759037003,0.933333313,0.814427678,0.686524798,,,,,,0.933333313,,,,,,0.678787864,,,,,
DataScience,deblur-gan,0.599999991,0.88888886,,0.888888909,0.888888882,,,,,,,,,,,,0.888888882,,,,,
DataScience,blitznet,0.633333308,0.602548103,0.72115382,0.724144428,0.590277778,,,,,,0.941666689,,,,,,0.788043495,,,,,
DataScience,innvestigate,0.705882333,0.929437237,0.94752624,0.958588064,0.888669292,,,,,,0.947205009,,,,,,0.925724647,,,,,
DataScience,DeepQA,0.711111139,0.81065436,0.893203908,0.838387615,0.886597912,,0.960000021,,,,0.917333358,,0.960000021,,,,0.896551719,,0.960000021,,,
DataScience,ramp,0.765517216,0.85983878,0.914932636,0.87329128,0.87962963,0.972222215,0.972222215,0.90384617,,,0.904121871,0.972222215,,0.924999956,,,0.871212114,0.972222215,0.972222215,0.901111145,,
DataScience,scipy_2015_sklearn_tutorial,0.79,0.737643759,,0.863333333,0.7725,,,,,,,,,,,,0.911538495,,,,,
DataScience,DeepSpell,0.66,,,,,,,,,,,,,,,,,,,,,
DataScience,fast-neural-style-tensorflow,0.66666664,0.925902561,0.974358962,0.937853071,0.923076889,,,,,,,,,,,,0.923076889,,,,,
DataScience,3D-convolutional-speaker-recognition,0.8,0.668309544,0.923076936,0.672759632,0.621538479,,,,,,0.923076889,,,,,,0.700854682,,,,,
DataScience,chainer-chemistry,0.666666642,0.894762066,0.939591088,0.939339215,0.907500538,,,,0.988847574,,0.949983064,,,,0.996282539,,0.918388945,,,,0.988847574,
DataScience,simple-neural-network,0.800000014,0,0,0,0,,,,,,,,,,,,,,,,,
DataScience,keras-applications,,,,,,,,,,,,,,,,,,,,,,
DataScience,kfac,0.8,0.966682316,0.977272727,0.969008259,0.968181789,,,,,,0.977272698,,,,,,0.965909062,,,,,
DataScience,deepgaze,0.782978755,0.582490041,0.956790146,0.738667513,0.64630651,0.944444437,,,,,0.958882608,,,,,,0.790370362,0.944444437,,,,
DataScience,nupic.studio,0.733333304,0.945477737,0.946428562,0.946261585,0.946428562,,,,,,0.946428562,,,,,,0.957142834,,,,,
DataScience,tdigest,0.800000021,0.519400014,0.760000052,0.556390997,0.533333347,,,,,,0.799999988,,,,,,0.799999988,,,,,
DataScience,RFCN-tensorflow,0.784210536,0.781019387,0.847474729,0.818669429,0.711555556,,0.966666616,,,,0.844999975,,0.966666616,,,,0.735632205,,0.966666616,,,
DataScience,NALU,0.799999988,,,,,,,,,,,,,,,,,,,,,
DataScience,pyspark-cassandra,,,,,,,,,,,,,,,,,,,,,,
DataScience,nn-iterated-projections,0.615384638,0,0,0,0,,,,,,0,,,,,,0,,,,,
DataScience,datastories-semeval2017-task4,0.790476226,0.705963809,0.869047649,0.75673399,0.74099101,,,,,,0.888888889,,,,,,0.840909091,,,,,
DataScience,deeplearning4nlp-tutorial,0.780555576,0.50000258,0.949519204,0.716459627,0.548051075,,,,,,,,,,,,0.950195313,,,,,
DataScience,painters,0.799999988,0.857142871,,0.857142867,0.857142819,,,,,,,,,,,,0.857142819,,,,,
DataScience,Attention-Gated-Networks,0.782352919,0.684424834,0.725710106,0.722655708,0.614705865,,,,,,0.781896526,,,,,,0.717857129,,,,,
DataScience,easy-tf-log,0.799999988,0.75,0.75,0.75,0.75,,,,,,0.75,,,,,,,,,,,
DataScience,deep-learning-from-scratch-2,0.794666667,0.760169633,0.96808508,0.929170651,0.717730475,,,,,,0.978723435,,,,,,0.963829767,,,,,
DataScience,moonlight,0.549999978,0.943497667,0.94535644,0.943833158,0.936872934,0.990384578,,,,,0.948076906,,,,,,0.933493585,0.990384578,,,,
DataScience,CRNN_Tensorflow,0.694736851,0.79839657,0.941176465,0.808930535,0.786377714,,,,,,,,,,,,0.801470585,,,,,
DataScience,ssd_keras,0.763636347,0.920132884,0.959999962,0.920000021,0.945454551,,,,,,0.959999962,,,,,,0.951111073,,,,,
DataScience,ImageFlow,0.73846152,0.480747637,,0.5704757,0.518518499,,,,,,,,,,,,0.525745282,,,,,
DataScience,medium-facenet-tutorial,0.60000001,0.418295918,0.599999991,0.379233643,0.371428578,,,,,,0.799999988,,,,,,0.48,,,,,
DataScience,indrnn,0.8,0.666666667,,0.666666647,0.666666647,,,,,,,,,,,,,,,,,
DataScience,A3C,0.769230797,0.600744827,0.599999991,0.599999987,0.599999976,,,,,,0.599999991,,,,,,0.599999991,,,,,
DataScience,danku,0.800000014,0.668848605,,0.815217415,0.75,,,,,,,,,,,,0.852272727,,,,,
DataScience,kapre,,,,,,,,,,,,,,,,,,,,,,
DataScience,Tacotron-2,0.593939403,0.839652327,0.955665076,0.816344835,0.776418216,,,,0.965517245,,0.942528705,,,,,,0.807881779,,,,0.96551721,
DataScience,DeepLearningPython35,0.8,0.403793097,0.599597588,0.646636842,0.417582429,,,,,,0.659340677,,,,,,0.451127837,,,,,
DataScience,DeepCTR,0.72307695,0.875622827,0.982539627,0.964432839,0.872571408,,0.98571428,,,,0.983809514,,0.985714259,,,,0.972906392,,0.985714242,,,
DataScience,scikit-garden,0.799999988,0.923076897,,0.923076902,0.923076889,,,,,,,,,,,,,,,,,
